"","year","julian","site","bay","species","length","cod.cpue","pollock.cpue","temperature"
"10769",2018,198,"PW-2","Port Wrangell","poll",43,552,3630,8.7
"10770",2018,198,"PW-2","Port Wrangell","poll",45,552,3630,8.7
"10771",2018,198,"PW-2","Port Wrangell","poll",48,552,3630,8.7
"10772",2018,198,"PW-2","Port Wrangell","poll",42,552,3630,8.7
"10773",2018,198,"PW-2","Port Wrangell","poll",49,552,3630,8.7
"10774",2018,198,"PW-2","Port Wrangell","poll",44,552,3630,8.7
"10775",2018,198,"PW-2","Port Wrangell","poll",41,552,3630,8.7
"10776",2018,198,"PW-2","Port Wrangell","poll",39,552,3630,8.7
"10777",2018,198,"PW-2","Port Wrangell","poll",48,552,3630,8.7
"10778",2018,198,"PW-2","Port Wrangell","poll",43,552,3630,8.7
"10779",2018,198,"PW-2","Port Wrangell","poll",44,552,3630,8.7
"10780",2018,198,"PW-2","Port Wrangell","poll",49,552,3630,8.7
"10781",2018,198,"PW-2","Port Wrangell","poll",48,552,3630,8.7
"10782",2018,198,"PW-2","Port Wrangell","poll",47,552,3630,8.7
"10783",2018,198,"PW-2","Port Wrangell","poll",40,552,3630,8.7
"10784",2018,198,"PW-2","Port Wrangell","poll",45,552,3630,8.7
"10785",2018,198,"PW-2","Port Wrangell","poll",47,552,3630,8.7
"10786",2018,198,"PW-2","Port Wrangell","poll",42,552,3630,8.7
"10787",2018,198,"PW-2","Port Wrangell","poll",46,552,3630,8.7
"10788",2018,198,"PW-2","Port Wrangell","poll",45,552,3630,8.7
"10789",2018,198,"PW-2","Port Wrangell","poll",45,552,3630,8.7
"10790",2018,198,"PW-2","Port Wrangell","poll",44,552,3630,8.7
"10791",2018,198,"PW-2","Port Wrangell","poll",45,552,3630,8.7
"10792",2018,198,"PW-2","Port Wrangell","poll",40,552,3630,8.7
"10793",2018,198,"PW-2","Port Wrangell","poll",41,552,3630,8.7
"10794",2018,198,"PW-2","Port Wrangell","poll",38,552,3630,8.7
"10795",2018,198,"PW-2","Port Wrangell","poll",42,552,3630,8.7
"10796",2018,198,"PW-2","Port Wrangell","poll",42,552,3630,8.7
"10797",2018,198,"PW-2","Port Wrangell","poll",46,552,3630,8.7
"10798",2018,198,"PW-2","Port Wrangell","poll",48,552,3630,8.7
"10799",2018,198,"PW-2","Port Wrangell","poll",41,552,3630,8.7
"10800",2018,198,"PW-3","Port Wrangell","poll",43,477,2277,9.5
"10801",2018,198,"PW-3","Port Wrangell","poll",41,477,2277,9.5
"10802",2018,198,"PW-3","Port Wrangell","poll",45,477,2277,9.5
"10803",2018,198,"PW-3","Port Wrangell","poll",44,477,2277,9.5
"10804",2018,198,"PW-3","Port Wrangell","poll",40,477,2277,9.5
"10805",2018,198,"PW-3","Port Wrangell","poll",41,477,2277,9.5
"10806",2018,198,"PW-3","Port Wrangell","poll",41,477,2277,9.5
"10807",2018,198,"PW-3","Port Wrangell","poll",43,477,2277,9.5
"10808",2018,198,"PW-3","Port Wrangell","poll",46,477,2277,9.5
"10809",2018,198,"PW-3","Port Wrangell","poll",48,477,2277,9.5
"10810",2018,198,"PW-3","Port Wrangell","poll",46,477,2277,9.5
"10811",2018,198,"PW-3","Port Wrangell","poll",42,477,2277,9.5
"10812",2018,198,"PW-3","Port Wrangell","poll",43,477,2277,9.5
"10813",2018,198,"PW-3","Port Wrangell","poll",45,477,2277,9.5
"10814",2018,198,"PW-3","Port Wrangell","poll",43,477,2277,9.5
"10815",2018,198,"PW-3","Port Wrangell","poll",47,477,2277,9.5
"10816",2018,198,"PW-3","Port Wrangell","poll",40,477,2277,9.5
"10817",2018,198,"PW-3","Port Wrangell","poll",41,477,2277,9.5
"10818",2018,198,"PW-3","Port Wrangell","poll",41,477,2277,9.5
"10819",2018,198,"PW-3","Port Wrangell","poll",40,477,2277,9.5
"10820",2018,198,"PW-3","Port Wrangell","poll",46,477,2277,9.5
"10821",2018,198,"PW-3","Port Wrangell","poll",47,477,2277,9.5
"10822",2018,198,"PW-3","Port Wrangell","poll",41,477,2277,9.5
"10823",2018,198,"PW-3","Port Wrangell","poll",46,477,2277,9.5
"10824",2018,198,"PW-3","Port Wrangell","poll",40,477,2277,9.5
"10825",2018,198,"PW-3","Port Wrangell","poll",40,477,2277,9.5
"10826",2018,198,"PW-3","Port Wrangell","poll",41,477,2277,9.5
"10827",2018,198,"PW-3","Port Wrangell","poll",43,477,2277,9.5
"10828",2018,198,"PW-3","Port Wrangell","poll",42,477,2277,9.5
"10829",2018,198,"PW-4","Port Wrangell","poll",47,311,8,11.2
"10830",2018,198,"PW-4","Port Wrangell","poll",41,311,8,11.2
"10831",2018,198,"PW-4","Port Wrangell","poll",45,311,8,11.2
"10832",2018,198,"PW-4","Port Wrangell","poll",46,311,8,11.2
"10833",2018,198,"PW-4","Port Wrangell","poll",39,311,8,11.2
"10834",2018,198,"PW-4","Port Wrangell","poll",40,311,8,11.2
"10835",2018,198,"PW-4","Port Wrangell","poll",34,311,8,11.2
"10836",2018,198,"PW-4","Port Wrangell","poll",43,311,8,11.2
"10837",2018,203,"Mit-1","Mitrofania","poll",182,75,135,9.5
"10838",2018,203,"Mit-1","Mitrofania","poll",161,75,135,9.5
"10839",2018,203,"Mit-1","Mitrofania","poll",130,75,135,9.5
"10840",2018,203,"Mit-1","Mitrofania","poll",196,75,135,9.5
"10841",2018,203,"Mit-1","Mitrofania","poll",178,75,135,9.5
"10842",2018,203,"Mit-1","Mitrofania","poll",156,75,135,9.5
"10843",2018,203,"Mit-1","Mitrofania","poll",170,75,135,9.5
"10844",2018,203,"Mit-1","Mitrofania","poll",164,75,135,9.5
"10845",2018,203,"Mit-1","Mitrofania","poll",161,75,135,9.5
"10846",2018,203,"Mit-1","Mitrofania","poll",165,75,135,9.5
"10847",2018,203,"Mit-1","Mitrofania","poll",171,75,135,9.5
"10848",2018,203,"Mit-1","Mitrofania","poll",178,75,135,9.5
"10849",2018,203,"Mit-1","Mitrofania","poll",161,75,135,9.5
"10850",2018,203,"Mit-1","Mitrofania","poll",170,75,135,9.5
"10851",2018,203,"Mit-1","Mitrofania","poll",163,75,135,9.5
"10852",2018,203,"Mit-1","Mitrofania","poll",168,75,135,9.5
"10853",2018,203,"Mit-1","Mitrofania","poll",56,75,135,9.5
"10854",2018,203,"Mit-1","Mitrofania","poll",143,75,135,9.5
"10855",2018,203,"Mit-1","Mitrofania","poll",156,75,135,9.5
"10856",2018,203,"Mit-1","Mitrofania","poll",190,75,135,9.5
"10857",2018,203,"Mit-1","Mitrofania","poll",55,75,135,9.5
"10858",2018,203,"Mit-2","Mitrofania","poll",54,72,10,9.7
"10859",2018,203,"Mit-2","Mitrofania","poll",50,72,10,9.7
"10860",2018,203,"Mit-2","Mitrofania","poll",53,72,10,9.7
"10861",2018,203,"Mit-2","Mitrofania","poll",52,72,10,9.7
"10862",2018,203,"Mit-2","Mitrofania","poll",57,72,10,9.7
"10863",2018,203,"Mit-2","Mitrofania","poll",56,72,10,9.7
"10864",2018,203,"Mit-2","Mitrofania","poll",52,72,10,9.7
"10865",2018,203,"Mit-2","Mitrofania","poll",51,72,10,9.7
"10866",2018,203,"Mit-2","Mitrofania","poll",29,72,10,9.7
"10867",2018,203,"Mit-2","Mitrofania","poll",61,72,10,9.7
"10868",2018,203,"Mit-3","Mitrofania","poll",62,55,2,10.9
"10869",2018,203,"Mit-3","Mitrofania","poll",63,55,2,10.9
"10870",2018,203,"Mit-4","Mitrofania","poll",55,131,5,10.5
"10871",2018,203,"Mit-4","Mitrofania","poll",51,131,5,10.5
"10872",2018,203,"Mit-4","Mitrofania","poll",48,131,5,10.5
"10873",2018,203,"Mit-4","Mitrofania","poll",53,131,5,10.5
"10874",2018,203,"Mit-4","Mitrofania","poll",54,131,5,10.5
"10875",2018,203,"Mit-5","Mitrofania","poll",61,123,3,10.1
"10876",2018,203,"Mit-5","Mitrofania","poll",43,123,3,10.1
"10877",2018,203,"Mit-5","Mitrofania","poll",60,123,3,10.1
"10878",2018,203,"Mit-6","Mitrofania","poll",60,16,208,10.5
"10879",2018,203,"Mit-6","Mitrofania","poll",54,16,208,10.5
"10880",2018,203,"Mit-6","Mitrofania","poll",63,16,208,10.5
"10881",2018,203,"Mit-6","Mitrofania","poll",56,16,208,10.5
"10882",2018,203,"Mit-6","Mitrofania","poll",47,16,208,10.5
"10883",2018,203,"Mit-6","Mitrofania","poll",55,16,208,10.5
"10884",2018,203,"Mit-6","Mitrofania","poll",51,16,208,10.5
"10885",2018,203,"Mit-6","Mitrofania","poll",60,16,208,10.5
"10886",2018,203,"Mit-6","Mitrofania","poll",54,16,208,10.5
"10887",2018,203,"Mit-6","Mitrofania","poll",63,16,208,10.5
"10888",2018,203,"Mit-6","Mitrofania","poll",60,16,208,10.5
"10889",2018,203,"Mit-6","Mitrofania","poll",58,16,208,10.5
"10890",2018,203,"Mit-6","Mitrofania","poll",60,16,208,10.5
"10891",2018,203,"Mit-6","Mitrofania","poll",63,16,208,10.5
"10892",2018,203,"Mit-6","Mitrofania","poll",56,16,208,10.5
"10893",2018,203,"Mit-6","Mitrofania","poll",50,16,208,10.5
"10894",2018,203,"Mit-6","Mitrofania","poll",56,16,208,10.5
"10895",2018,203,"Mit-6","Mitrofania","poll",56,16,208,10.5
"10896",2018,203,"Mit-6","Mitrofania","poll",53,16,208,10.5
"10897",2018,203,"Mit-6","Mitrofania","poll",55,16,208,10.5
"10898",2018,203,"Mit-6","Mitrofania","poll",47,16,208,10.5
"10899",2018,203,"Mit-6","Mitrofania","poll",52,16,208,10.5
"10900",2018,203,"Mit-6","Mitrofania","poll",45,16,208,10.5
"10901",2018,203,"Mit-6","Mitrofania","poll",53,16,208,10.5
"10902",2018,203,"Mit-6","Mitrofania","poll",50,16,208,10.5
"10903",2018,203,"Mit-6","Mitrofania","poll",56,16,208,10.5
"10904",2018,203,"Mit-6","Mitrofania","poll",56,16,208,10.5
"10905",2018,205,"Fox-1","Fox","poll",154,389,7,9.3
"10906",2018,205,"Fox-1","Fox","poll",140,389,7,9.3
"10907",2018,205,"Fox-1","Fox","poll",121,389,7,9.3
"10908",2018,205,"Fox-1","Fox","poll",139,389,7,9.3
"10909",2018,205,"Fox-1","Fox","poll",158,389,7,9.3
"10910",2018,205,"Fox-1","Fox","poll",152,389,7,9.3
"10911",2018,205,"Fox-1","Fox","poll",160,389,7,9.3
"10912",2018,205,"Fox-2","Fox","poll",59,129,1,9.7
"10913",2018,210,"Fal-3","Falmouth","poll",42,118,1,9.1
"10914",2018,211,"Fal-4","Falmouth","poll",48,1324,44,9.3
"10915",2018,211,"Fal-4","Falmouth","poll",43,1324,44,9.3
"10916",2018,211,"Fal-4","Falmouth","poll",51,1324,44,9.3
"10917",2018,211,"Fal-4","Falmouth","poll",47,1324,44,9.3
"10918",2018,211,"Fal-4","Falmouth","poll",56,1324,44,9.3
"10919",2018,211,"Fal-4","Falmouth","poll",52,1324,44,9.3
"10920",2018,211,"Fal-4","Falmouth","poll",44,1324,44,9.3
"10921",2018,219,"Fox-1","Fox","poll",162,147,2,14.3
"10922",2018,219,"Fox-1","Fox","poll",172,147,2,14.3
"10923",2018,221,"Mit-1","Mitrofania","poll",68,172,87,10.5
"10924",2018,221,"Mit-1","Mitrofania","poll",66,172,87,10.5
"10925",2018,221,"Mit-1","Mitrofania","poll",64,172,87,10.5
"10926",2018,221,"Mit-1","Mitrofania","poll",66,172,87,10.5
"10927",2018,221,"Mit-1","Mitrofania","poll",67,172,87,10.5
"10928",2018,221,"Mit-1","Mitrofania","poll",65,172,87,10.5
"10929",2018,221,"Mit-1","Mitrofania","poll",72,172,87,10.5
"10930",2018,221,"Mit-1","Mitrofania","poll",56,172,87,10.5
"10931",2018,221,"Mit-1","Mitrofania","poll",67,172,87,10.5
"10932",2018,221,"Mit-1","Mitrofania","poll",68,172,87,10.5
"10933",2018,221,"Mit-1","Mitrofania","poll",64,172,87,10.5
"10934",2018,221,"Mit-1","Mitrofania","poll",71,172,87,10.5
"10935",2018,221,"Mit-1","Mitrofania","poll",69,172,87,10.5
"10936",2018,221,"Mit-1","Mitrofania","poll",72,172,87,10.5
"10937",2018,221,"Mit-2","Mitrofania","poll",166,19,33,11.6
"10938",2018,221,"Mit-2","Mitrofania","poll",71,19,33,11.6
"10939",2018,221,"Mit-2","Mitrofania","poll",66,19,33,11.6
"10940",2018,221,"Mit-2","Mitrofania","poll",68,19,33,11.6
"10941",2018,221,"Mit-2","Mitrofania","poll",66,19,33,11.6
"10942",2018,221,"Mit-2","Mitrofania","poll",65,19,33,11.6
"10943",2018,221,"Mit-2","Mitrofania","poll",66,19,33,11.6
"10944",2018,221,"Mit-2","Mitrofania","poll",68,19,33,11.6
"10945",2018,221,"Mit-2","Mitrofania","poll",63,19,33,11.6
"10946",2018,221,"Mit-2","Mitrofania","poll",64,19,33,11.6
"10947",2018,221,"Mit-2","Mitrofania","poll",56,19,33,11.6
"10948",2018,221,"Mit-2","Mitrofania","poll",60,19,33,11.6
"10949",2018,221,"Mit-2","Mitrofania","poll",65,19,33,11.6
"10950",2018,221,"Mit-2","Mitrofania","poll",61,19,33,11.6
"10951",2018,221,"Mit-2","Mitrofania","poll",70,19,33,11.6
"10952",2018,221,"Mit-2","Mitrofania","poll",65,19,33,11.6
"10953",2018,221,"Mit-2","Mitrofania","poll",56,19,33,11.6
"10954",2018,221,"Mit-2","Mitrofania","poll",61,19,33,11.6
"10955",2018,221,"Mit-2","Mitrofania","poll",68,19,33,11.6
"10956",2018,221,"Mit-3","Mitrofania","poll",65,309,26,11.6
"10957",2018,221,"Mit-3","Mitrofania","poll",68,309,26,11.6
"10958",2018,221,"Mit-3","Mitrofania","poll",65,309,26,11.6
"10959",2018,221,"Mit-3","Mitrofania","poll",63,309,26,11.6
"10960",2018,221,"Mit-3","Mitrofania","poll",68,309,26,11.6
"10961",2018,221,"Mit-3","Mitrofania","poll",71,309,26,11.6
"10962",2018,221,"Mit-3","Mitrofania","poll",64,309,26,11.6
"10963",2018,221,"Mit-3","Mitrofania","poll",57,309,26,11.6
"10964",2018,221,"Mit-3","Mitrofania","poll",62,309,26,11.6
"10965",2018,221,"Mit-3","Mitrofania","poll",62,309,26,11.6
"10966",2018,221,"Mit-3","Mitrofania","poll",63,309,26,11.6
"10967",2018,221,"Mit-3","Mitrofania","poll",64,309,26,11.6
"10968",2018,221,"Mit-3","Mitrofania","poll",61,309,26,11.6
"10969",2018,221,"Mit-3","Mitrofania","poll",60,309,26,11.6
"10970",2018,221,"Mit-3","Mitrofania","poll",60,309,26,11.6
"10971",2018,221,"Mit-3","Mitrofania","poll",68,309,26,11.6
"10972",2018,221,"Mit-3","Mitrofania","poll",60,309,26,11.6
"10973",2018,221,"Mit-3","Mitrofania","poll",55,309,26,11.6
"10974",2018,221,"Mit-3","Mitrofania","poll",64,309,26,11.6
"10975",2018,221,"Mit-3","Mitrofania","poll",66,309,26,11.6
"10976",2018,221,"Mit-3","Mitrofania","poll",63,309,26,11.6
"10977",2018,221,"Mit-3","Mitrofania","poll",57,309,26,11.6
"10978",2018,221,"Mit-3","Mitrofania","poll",61,309,26,11.6
"10979",2018,221,"Mit-3","Mitrofania","poll",66,309,26,11.6
"10980",2018,221,"Mit-3","Mitrofania","poll",57,309,26,11.6
"10981",2018,221,"Mit-3","Mitrofania","poll",50,309,26,11.6
"10982",2018,221,"Mit-6","Mitrofania","poll",71,8,69,12.5
"10983",2018,221,"Mit-6","Mitrofania","poll",59,8,69,12.5
"10984",2018,221,"Mit-6","Mitrofania","poll",59,8,69,12.5
"10985",2018,221,"Mit-6","Mitrofania","poll",78,8,69,12.5
"10986",2018,221,"Mit-6","Mitrofania","poll",71,8,69,12.5
"10987",2018,221,"Mit-6","Mitrofania","poll",75,8,69,12.5
"10988",2018,221,"Mit-6","Mitrofania","poll",59,8,69,12.5
"10989",2018,221,"Mit-6","Mitrofania","poll",68,8,69,12.5
"10990",2018,221,"Mit-6","Mitrofania","poll",65,8,69,12.5
"10991",2018,221,"Mit-6","Mitrofania","poll",65,8,69,12.5
"10992",2018,221,"Mit-6","Mitrofania","poll",62,8,69,12.5
"10993",2018,221,"Mit-6","Mitrofania","poll",57,8,69,12.5
"10994",2018,221,"Mit-6","Mitrofania","poll",61,8,69,12.5
"10995",2018,221,"Mit-6","Mitrofania","poll",60,8,69,12.5
"10996",2018,221,"Mit-6","Mitrofania","poll",62,8,69,12.5
"10997",2018,221,"Mit-6","Mitrofania","poll",63,8,69,12.5
"10998",2018,221,"Mit-6","Mitrofania","poll",61,8,69,12.5
"10999",2018,221,"Mit-6","Mitrofania","poll",55,8,69,12.5
"11000",2018,221,"Mit-6","Mitrofania","poll",67,8,69,12.5
"11001",2018,221,"Mit-6","Mitrofania","poll",58,8,69,12.5
"11002",2018,221,"Mit-6","Mitrofania","poll",66,8,69,12.5
"11003",2018,221,"Mit-6","Mitrofania","poll",59,8,69,12.5
"11004",2018,221,"Mit-6","Mitrofania","poll",62,8,69,12.5
"11005",2018,221,"Mit-6","Mitrofania","poll",63,8,69,12.5
"11006",2018,221,"Mit-6","Mitrofania","poll",87,8,69,12.5
"11007",2018,221,"Mit-6","Mitrofania","poll",64,8,69,12.5
"11008",2018,221,"Mit-6","Mitrofania","poll",63,8,69,12.5
"11009",2018,221,"Mit-6","Mitrofania","poll",62,8,69,12.5
"11010",2018,221,"Mit-6","Mitrofania","poll",63,8,69,12.5
"11011",2018,221,"Mit-6","Mitrofania","poll",66,8,69,12.5
"11012",2018,221,"Mit-6","Mitrofania","poll",61,8,69,12.5
"11013",2018,221,"Mit-6","Mitrofania","poll",61,8,69,12.5
"11014",2018,221,"Mit-6","Mitrofania","poll",57,8,69,12.5
"11015",2018,221,"Mit-4","Mitrofania","poll",64,6,3,12.4
"11016",2018,221,"Mit-4","Mitrofania","poll",61,6,3,12.4
"11017",2018,221,"Mit-4","Mitrofania","poll",69,6,3,12.4
"11018",2018,226,"PW-1","Port Wrangell","poll",54,263,2,7.5
"11019",2018,226,"PW-1","Port Wrangell","poll",53,263,2,7.5
"11020",2018,226,"PW-4","Port Wrangell","poll",52,459,2172,9.1
"11021",2018,226,"PW-4","Port Wrangell","poll",60,459,2172,9.1
"11022",2018,226,"PW-4","Port Wrangell","poll",53,459,2172,9.1
"11023",2018,226,"PW-4","Port Wrangell","poll",51,459,2172,9.1
"11024",2018,226,"PW-4","Port Wrangell","poll",57,459,2172,9.1
"11025",2018,226,"PW-4","Port Wrangell","poll",52,459,2172,9.1
"11026",2018,226,"PW-4","Port Wrangell","poll",55,459,2172,9.1
"11027",2018,226,"PW-4","Port Wrangell","poll",50,459,2172,9.1
"11028",2018,226,"PW-4","Port Wrangell","poll",50,459,2172,9.1
"11029",2018,226,"PW-4","Port Wrangell","poll",58,459,2172,9.1
"11030",2018,226,"PW-4","Port Wrangell","poll",55,459,2172,9.1
"11031",2018,226,"PW-4","Port Wrangell","poll",62,459,2172,9.1
"11032",2018,226,"PW-4","Port Wrangell","poll",62,459,2172,9.1
"11033",2018,226,"PW-4","Port Wrangell","poll",59,459,2172,9.1
"11034",2018,226,"PW-4","Port Wrangell","poll",55,459,2172,9.1
"11035",2018,226,"PW-4","Port Wrangell","poll",53,459,2172,9.1
"11036",2018,226,"PW-4","Port Wrangell","poll",54,459,2172,9.1
"11037",2018,226,"PW-4","Port Wrangell","poll",57,459,2172,9.1
"11038",2018,226,"PW-4","Port Wrangell","poll",60,459,2172,9.1
"11039",2018,226,"PW-4","Port Wrangell","poll",58,459,2172,9.1
"11040",2018,226,"PW-4","Port Wrangell","poll",65,459,2172,9.1
"11041",2018,226,"PW-4","Port Wrangell","poll",57,459,2172,9.1
"11042",2018,226,"PW-4","Port Wrangell","poll",55,459,2172,9.1
"11043",2018,226,"PW-4","Port Wrangell","poll",55,459,2172,9.1
"11044",2018,226,"PW-4","Port Wrangell","poll",54,459,2172,9.1
"11045",2018,226,"PW-4","Port Wrangell","poll",51,459,2172,9.1
"11046",2018,226,"PW-4","Port Wrangell","poll",65,459,2172,9.1
"11047",2018,226,"PW-4","Port Wrangell","poll",57,459,2172,9.1
"11048",2018,226,"PW-4","Port Wrangell","poll",60,459,2172,9.1
"11049",2018,226,"PW-4","Port Wrangell","poll",56,459,2172,9.1
"11050",2018,226,"PW-4","Port Wrangell","poll",59,459,2172,9.1
"11051",2018,226,"PW-4","Port Wrangell","poll",59,459,2172,9.1
"11052",2018,226,"PW-4","Port Wrangell","poll",51,459,2172,9.1
"11053",2018,226,"PW-4","Port Wrangell","poll",58,459,2172,9.1
"11054",2018,226,"PW-4","Port Wrangell","poll",53,459,2172,9.1
"11055",2018,226,"PW-4","Port Wrangell","poll",55,459,2172,9.1
"11056",2018,226,"PW-4","Port Wrangell","poll",57,459,2172,9.1
"11057",2018,226,"PW-4","Port Wrangell","poll",51,459,2172,9.1
"11058",2018,226,"PW-4","Port Wrangell","poll",52,459,2172,9.1
"11059",2018,226,"PW-4","Port Wrangell","poll",61,459,2172,9.1
"11060",2018,226,"PW-4","Port Wrangell","poll",52,459,2172,9.1
"11061",2018,226,"PW-4","Port Wrangell","poll",55,459,2172,9.1
"11062",2018,226,"PW-4","Port Wrangell","poll",53,459,2172,9.1
"11063",2018,226,"PW-4","Port Wrangell","poll",55,459,2172,9.1
"11064",2018,226,"PW-4","Port Wrangell","poll",52,459,2172,9.1
"11065",2018,226,"PW-4","Port Wrangell","poll",56,459,2172,9.1
"11066",2018,226,"PW-4","Port Wrangell","poll",53,459,2172,9.1
"11067",2018,227,"AG-2","Agripina","poll",56,8,1,9.1
"11068",2018,227,"AG-3","Agripina","poll",53,278,25,9.4
"11069",2018,227,"AG-3","Agripina","poll",55,278,25,9.4
"11070",2018,227,"AG-3","Agripina","poll",60,278,25,9.4
"11071",2018,227,"AG-3","Agripina","poll",56,278,25,9.4
"11072",2018,227,"AG-3","Agripina","poll",56,278,25,9.4
"11073",2018,227,"AG-3","Agripina","poll",59,278,25,9.4
"11074",2018,227,"AG-3","Agripina","poll",55,278,25,9.4
"11075",2018,227,"AG-3","Agripina","poll",64,278,25,9.4
"11076",2018,227,"AG-3","Agripina","poll",54,278,25,9.4
"11077",2018,227,"AG-3","Agripina","poll",51,278,25,9.4
"11078",2018,227,"AG-3","Agripina","poll",56,278,25,9.4
"11079",2018,227,"AG-3","Agripina","poll",61,278,25,9.4
"11080",2018,227,"AG-3","Agripina","poll",55,278,25,9.4
"11081",2018,227,"AG-3","Agripina","poll",61,278,25,9.4
"11082",2018,227,"AG-3","Agripina","poll",53,278,25,9.4
"11083",2018,227,"AG-3","Agripina","poll",58,278,25,9.4
"11084",2018,227,"AG-3","Agripina","poll",56,278,25,9.4
"11085",2018,227,"AG-3","Agripina","poll",61,278,25,9.4
"11086",2018,227,"AG-3","Agripina","poll",53,278,25,9.4
"11087",2018,227,"AG-3","Agripina","poll",61,278,25,9.4
"11088",2018,227,"AG-3","Agripina","poll",52,278,25,9.4
"11089",2018,227,"AG-3","Agripina","poll",54,278,25,9.4
"11090",2018,227,"AG-3","Agripina","poll",57,278,25,9.4
"11091",2018,227,"AG-3","Agripina","poll",52,278,25,9.4
"11092",2018,227,"AG-3","Agripina","poll",63,278,25,9.4
"11093",2018,227,"AG-5","Agripina","poll",65,590,592,9.4
"11094",2018,227,"AG-5","Agripina","poll",62,590,592,9.4
"11095",2018,227,"AG-5","Agripina","poll",70,590,592,9.4
"11096",2018,227,"AG-5","Agripina","poll",70,590,592,9.4
"11097",2018,227,"AG-5","Agripina","poll",72,590,592,9.4
"11098",2018,227,"AG-5","Agripina","poll",64,590,592,9.4
"11099",2018,227,"AG-5","Agripina","poll",58,590,592,9.4
"11100",2018,227,"AG-5","Agripina","poll",62,590,592,9.4
"11101",2018,227,"AG-5","Agripina","poll",60,590,592,9.4
"11102",2018,227,"AG-5","Agripina","poll",60,590,592,9.4
"11103",2018,227,"AG-5","Agripina","poll",60,590,592,9.4
"11104",2018,227,"AG-5","Agripina","poll",70,590,592,9.4
"11105",2018,227,"AG-5","Agripina","poll",55,590,592,9.4
"11106",2018,227,"AG-5","Agripina","poll",59,590,592,9.4
"11107",2018,227,"AG-5","Agripina","poll",60,590,592,9.4
"11108",2018,227,"AG-5","Agripina","poll",61,590,592,9.4
"11109",2018,227,"AG-5","Agripina","poll",64,590,592,9.4
"11110",2018,227,"AG-5","Agripina","poll",56,590,592,9.4
"11111",2018,227,"AG-5","Agripina","poll",68,590,592,9.4
"11112",2018,229,"RR-1","Rodman Reach","poll",73,35,3,11.8
"11113",2018,229,"RR-1","Rodman Reach","poll",64,35,3,11.8
"11114",2018,229,"RR-1","Rodman Reach","poll",75,35,3,11.8
"11115",2018,229,"RR-4","Rodman Reach","poll",97,62,13,12.4
"11116",2018,229,"RR-4","Rodman Reach","poll",75,62,13,12.4
"11117",2018,229,"RR-4","Rodman Reach","poll",71,62,13,12.4
"11118",2018,229,"RR-4","Rodman Reach","poll",65,62,13,12.4
"11119",2018,229,"RR-4","Rodman Reach","poll",66,62,13,12.4
"11120",2018,229,"RR-4","Rodman Reach","poll",67,62,13,12.4
"11121",2018,229,"RR-4","Rodman Reach","poll",78,62,13,12.4
"11122",2018,229,"RR-4","Rodman Reach","poll",67,62,13,12.4
"11123",2018,229,"RR-4","Rodman Reach","poll",76,62,13,12.4
"11124",2018,229,"RR-4","Rodman Reach","poll",71,62,13,12.4
"11125",2018,229,"RR-4","Rodman Reach","poll",63,62,13,12.4
"11126",2018,229,"RR-4","Rodman Reach","poll",79,62,13,12.4
"11127",2018,229,"RR-4","Rodman Reach","poll",63,62,13,12.4
"11128",2018,234,"Jap-6","Japanese","poll",72,459,5,11.7
"11129",2018,234,"Jap-6","Japanese","poll",66,459,5,11.7
"11130",2018,236,"Kai-1","Kaiugnak","poll",195,591,110,9.8
"11131",2018,236,"Kai-1","Kaiugnak","poll",181,591,110,9.8
"11132",2018,236,"Kai-1","Kaiugnak","poll",84,591,110,9.8
"11133",2018,236,"Kai-1","Kaiugnak","poll",180,591,110,9.8
"11134",2018,236,"Kai-1","Kaiugnak","poll",166,591,110,9.8
"11135",2018,236,"Kai-1","Kaiugnak","poll",188,591,110,9.8
"11136",2018,236,"Kai-1","Kaiugnak","poll",177,591,110,9.8
"11137",2018,236,"Kai-1","Kaiugnak","poll",170,591,110,9.8
"11138",2018,236,"Kai-1","Kaiugnak","poll",168,591,110,9.8
"11139",2018,236,"Kai-1","Kaiugnak","poll",206,591,110,9.8
"11140",2018,236,"Kai-1","Kaiugnak","poll",165,591,110,9.8
"11141",2018,236,"Kai-1","Kaiugnak","poll",189,591,110,9.8
"11142",2018,236,"Kai-1","Kaiugnak","poll",209,591,110,9.8
"11143",2018,236,"Kai-1","Kaiugnak","poll",175,591,110,9.8
"11144",2018,236,"Kai-1","Kaiugnak","poll",82,591,110,9.8
"11145",2018,236,"Kai-1","Kaiugnak","poll",81,591,110,9.8
"11146",2018,236,"Kai-1","Kaiugnak","poll",67,591,110,9.8
"11147",2018,236,"Kai-1","Kaiugnak","poll",78,591,110,9.8
"11148",2018,236,"Kai-1","Kaiugnak","poll",83,591,110,9.8
"11149",2018,236,"Kai-1","Kaiugnak","poll",91,591,110,9.8
"11150",2018,236,"Kai-1","Kaiugnak","poll",81,591,110,9.8
"11151",2018,236,"Kai-1","Kaiugnak","poll",86,591,110,9.8
"11152",2018,236,"Kai-1","Kaiugnak","poll",92,591,110,9.8
"11153",2018,236,"Kai-1","Kaiugnak","poll",85,591,110,9.8
"11154",2018,236,"Kai-1","Kaiugnak","poll",86,591,110,9.8
"11155",2018,236,"Kai-1","Kaiugnak","poll",82,591,110,9.8
"11156",2018,236,"Kai-1","Kaiugnak","poll",86,591,110,9.8
