month,day,year,Station,Site,Bay,subsample,Time,Temp.C,Salinity,YSI_DO,lat.deg,lat.min,long.deg,long.min,lat,long,LONGITUDE,use.for.CPUE,notes,Cobble,Gravel,Fucus,Laminaria,Eelgrass,LT.time
7,1,2023,478,Kilu-1,Kiliuda,no,9:26,.,.,.,57,19.2834,152,54.1026,57.3214,152.9017,-152.9017,no,mussels,y,y,y,n,y,7:13
7,3,2023,479,Kai-3,Kaiugnak,no,6:58,10.5,21.7,.,57,3.2156,153,39.1767,57.0536,153.6529,-153.6529,yes,.,y,n,y,y,y,8:40
7,3,2023,480,Kai-6,Kaiugnak,no,7:35,10.5,22.3,.,57,3.3493,153,39.0292,57.0558,153.6505,-153.6505,yes,.,n,y,y,y,n,8:40
7,3,2023,481,Kai-7,Kaiugnak,no,8:40,9.7,23,.,57,3.4313,153,38.0876,57.0572,153.6348,-153.6348,yes,.,n,y,n,n,y,8:40
7,3,2023,482,Kai-4,Kaiugnak,no,9:09,9.9,19.1,.,57,4.2475,153,40.4795,57.0708,153.6747,-153.6747,yes,.,y,n,n,n,y,8:40
7,3,2023,483,Kai-1,Kaiugnak,no,9:52,10.3,17.7,.,57,3.6427,153,47.3367,57.0607,153.7889,-153.7889,yes,.,y,y,n,y,y,8:40
7,3,2023,484,Kai-2,Kaiugnak,no,10:29,10.2,16.3,.,57,3.4354,153,42.1976,57.0573,153.7033,-153.7033,yes,.,y,y,n,y,y,8:40
7,5,2023,485,RR-3,Rodman Reach,no,9:52,9.2,30.9,.,56,52.7174,154,14.784,56.8786,154.2464,-154.2464,yes,.,n,y,n,y,y,10:41
7,5,2023,486,RR-4,Rodman Reach,no,10:47,9.7,30.2,.,56,52.6806,154,15.5528,56.878,154.2592,-154.2592,yes,.,n,y,n,y,y,10:41
7,5,2023,487,RR-1,Rodman Reach,no,11:33,9.8,30.1,.,56,52.1324,154,15.2602,56.8689,154.2543,-154.2543,yes,.,y,n,n,y,y,10:41
7,7,2023,488,AG-1,Agripina,no,10:56,9.1,29.9,.,57,6.2557,156,28.5754,57.1043,156.4763,-156.4763,yes,.,n,n,y,y,n,12:33
7,7,2023,489,AG-2,Agripina,no,11:32,8.9,26.4,.,57,6.2753,156,28.2861,57.1046,156.4714,-156.4714,yes,.,y,y,n,y,n,12:33
7,7,2023,490,AG-5,Agripina,no,12:02,9.4,18.9,.,57,6.2925,156,27.5076,57.1049,156.4585,-156.4585,yes,.,y,y,y,y,n,12:33
7,7,2023,491,AG-3,Agripina,no,12:33,9,26.7,.,57,6.4253,156,27.3851,57.1071,156.4564,-156.4564,yes,.,y,y,n,y,n,12:33
7,7,2023,492,AG-4,Agripina,no,12:55,8.2,13.8,.,57,6.5532,156,27.6125,57.1092,156.4602,-156.4602,yes,.,y,y,y,y,n,12:33
7,7,2023,493,AG-6,Agripina,no,13:34,8.4,10.3,.,57,6.7987,156,28.747,57.1133,156.4791,-156.4791,yes,.,y,y,n,y,n,12:33
7,9,2023,494,PW-1,Port Wrangell,no,13:09,7.9,17.4,.,57,2.9565,156,36.6987,57.0493,156.6116,-156.6116,yes,good photo of 3 sizes cod,y,n,y,y,n,13:53
7,9,2023,495,PW-3,Port Wrangell,no,13:43,8,16.4,.,57,2.7883,156,36.7934,57.0465,156.6132,-156.6132,yes,.,y,n,n,y,n,13:53
7,9,2023,496,PW-4,Port Wrangell,no,14:25,8.9,16.6,.,57,3.5231,156,37.3586,57.0587,156.6226,-156.6226,yes,.,y,y,y,n,n,13:53
7,9,2023,497,PW-2,Port Wrangell,no,15:12,7.6,15.6,.,57,2.893,156,36.7063,57.0482,156.6118,-156.6118,yes,.,n,n,y,n,n,13:53
7,13,2023,498,Mit-1,Mitrofania,no,6:28,10.3,29.2,.,55,58.683,158,42.9122,55.9781,158.7152,-158.7152,yes,.,y,n,y,y,n,6:42
7,13,2023,499,Mit-2,Mitrofania,no,6:55,11.5,29.1,.,55,58.8022,158,42.8031,55.98,158.7134,-158.7134,yes,.,y,y,y,y,n,6:42
7,13,2023,500,Mit-3,Mitrofania,no,7:14,11.1,28.8,.,55,58.7267,158,42.6262,55.9788,158.7104,-158.7104,yes,.,n,y,y,y,y,6:42
7,13,2023,501,Mit-4,Mitrofania,no,7:54,10.6,29,.,55,58.9115,158,42.6878,55.9819,158.7115,-158.7115,yes,.,n,n,n,y,y,6:42
7,13,2023,502,Mit-6,Mitrofania,no,8:21,11.1,29.5,.,55,58.7266,158,42.2429,55.9788,158.704,-158.704,yes,.,n,y,n,y,y,6:42
7,13,2023,503,Mit-5,Mitrofania,no,8:46,11.1,28.3,.,55,58.8569,158,41.8815,55.9809,158.698,-158.698,yes,.,y,n,y,y,n,6:42
7,15,2023,504,Fox-3,Fox,no,7:36,12.3,30.2,.,55,36.5675,159,38.2637,55.6095,159.6377,-159.6377,yes,sea urchins,y,n,y,y,n,8:17
7,15,2023,505,Fox-2,Fox,no,8:09,12.1,30.3,.,55,36.7097,159,38.5154,55.6118,159.6419,-159.6419,yes,sea urchins,y,n,y,y,n,8:17
7,15,2023,506,Fox-1,Fox,no,8:48,11.8,30.3,.,55,36.4803,159,39.1843,55.608,159.6531,-159.6531,yes,octopus,y,n,y,y,y,8:17
7,15,2023,507,Fox-5,Fox,no,9:44,11.6,30,.,55,36.5004,159,37.9754,55.6083,159.6329,-159.6329,yes,.,n,y,y,y,y,8:17
7,15,2023,508,Fox-4,Fox,no,10:12,11.7,29.7,.,55,36.4889,159,37.849,55.6081,159.6308,-159.6308,yes,.,n,y,y,y,y,8:17
7,17,2023,509,Bar-5,Baralof,no,7:42,9.2,30.3,.,55,13.1824,160,32.9021,55.2197,160.5484,-160.5484,yes,.,y,y,n,y,y,9:32
7,17,2023,510,Bar-4,Baralof,no,8:32,9.2,29.6,.,55,13.7552,160,33.1088,55.2293,160.5518,-160.5518,yes,.,n,y,n,y,y,9:32
7,17,2023,511,Bar-3,Baralof,no,9:25,9.2,29.1,.,55,13.7666,160,33.7549,55.2294,160.5626,-160.5626,yes,.,y,n,y,y,y,9:32
7,17,2023,512,Bar-2,Baralof,no,10:04,9.4,28.1,.,55,13.7616,160,33.8834,55.2294,160.5647,-160.5647,yes,.,y,y,y,y,y,9:32
7,17,2023,513,Bar-1,Baralof,no,10:44,9.4,29.8,.,55,13.8505,160,34.0638,55.2308,160.5677,-160.5677,yes,.,n,y,n,y,y,9:32
7,17,2023,514,Bar-6,Baralof,no,11:27,9.6,28.9,.,55,13.6876,160,33.5977,55.2281,160.56,-160.56,yes,.,y,n,y,y,y,9:32
7,19,2023,515,Fal-1,Falmouth,no,9:28,11.6,30.9,.,55,4.0121,160,7.6032,55.0669,160.1267,-160.1267,yes,.,y,y,n,y,y,10:35
7,19,2023,516,Fal-5,Falmouth,no,9:57,11.4,31.1,.,55,4.1316,160,7.7816,55.0689,160.1297,-160.1297,yes,black sand,n,y,n,y,n,10:35
7,19,2023,517,Fal-3,Falmouth,no,10:33,13.4,27.2,.,55,4.1161,160,6.7652,55.0686,160.1128,-160.1128,yes,.,y,y,n,y,n,10:35
7,19,2023,518,Fal-4,Falmouth,no,11:01,13.4,27.7,.,55,4.1715,160,6.8386,55.0695,160.114,-160.114,yes,.,y,n,n,y,n,10:35
7,19,2023,519,Fal-2,Falmouth,no,12:14,12.3,30.6,.,55,3.8489,160,7.0183,55.0641,160.117,-160.117,yes,.,n,y,y,n,n,10:35
7,21,2023,520,BB-2,Balboa,no,9:55,9,30.4,.,55,34.6942,160,35.721,55.5782,160.5954,-160.5954,yes,Leiv Poncet volunteers,n,y,n,n,y,11:35
7,21,2023,521,BB-3,Balboa,no,10:35,9.9,29.2,.,55,34.6585,160,35.8918,55.5776,160.5982,-160.5982,yes,Leiv Poncet volunteers,n,y,n,y,n,11:35
7,21,2023,522,BB-4,Balboa,no,11:06,9.4,30.4,.,55,34.6521,160,36.89,55.5775,160.6148,-160.6148,yes,Leiv Poncet volunteers,y,n,n,y,y,11:35
7,21,2023,523,BB-7,Balboa,no,11:53,10.6,26.4,.,55,35.083,160,36.8711,55.5847,160.6145,-160.6145,yes,Leiv Poncet volunteers,y,y,n,y,y,11:35
7,24,2023,524,Sand-2,Sand Point,no,12:51,10.3,31.1,.,55,19.2031,160,31.439,55.3201,160.524,-160.524,yes,Leiv Poncet volunteers,y,n,n,y,n,12:51
7,24,2023,525,Sand-3,Sand Point,no,13:06,10.4,30.9,.,55,19.2181,160,31.2392,55.3203,160.5207,-160.5207,yes,Leiv Poncet volunteers,n,y,n,y,y,12:51
7,30,2023,526,Jap-6,Japanese,no,6:10,12.7,30.4,.,56,57.1626,153,40.7621,56.9527,153.6794,-153.6794,yes,.,y,y,y,y,y,6:51
7,30,2023,527,Jap-2,Japanese,no,6:42,12.5,30.1,.,56,56.8911,153,40.9377,56.9482,153.6823,-153.6823,yes,.,y,n,y,y,n,6:51
7,30,2023,528,Jap-3,Japanese,no,7:07,12.5,30.6,.,56,57.0588,153,41.1011,56.951,153.685,-153.685,yes,.,n,y,y,y,n,6:51
7,30,2023,529,Jap-5,Japanese,no,7:41,12.3,30,.,56,58.0617,153,40.9441,56.9677,153.6824,-153.6824,yes,.,y,y,n,y,y,6:51
7,30,2023,530,Jap-4,Japanese,no,8:16,12.8,30.2,.,56,57.5431,153,41.375,56.9591,153.6896,-153.6896,yes,.,n,y,y,y,n,6:51
7,30,2023,531,Jap-1,Japanese,no,8:44,12.7,29.8,.,56,57.1877,153,41.1112,56.9531,153.6852,-153.6852,yes,.,n,y,y,y,y,6:51
7,30,2023,532,Jap-7,Japanese,no,9:24,12.4,30.6,.,56,56.7621,153,41.0312,56.946,153.6839,-153.6839,yes,.,n,y,y,y,y,6:51
6,6,2024,541,Laminaria South,Cook,no,7:10,7.3,31.2,.,57,46.192,152,16.592,57.7699,152.2765,-152.2765,yes,.,y,y,y,y,n,8:47
6,6,2024,542,Eelgrass South,Cook,no,7:30,7.2,31.6,.,57,46.1169,152,16.4305,57.7686,152.2738,-152.2738,yes,.,y,y,n,n,y,8:47
6,6,2024,543,Laminaria East,Cook,no,8:13,7.5,31.7,.,57,43.436,152,15.5399,57.7239,152.259,-152.259,yes,.,y,y,y,y,n,8:47
6,6,2024,544,Eelgrass West,Cook,no,9:09,7.5,31.6,.,57,46.765,152,15.8142,57.7794,152.2636,-152.2636,yes,.,y,y,n,y,y,8:47
6,6,2024,545,Laminaria North,Cook,no,10:03,7.5,31.6,.,57,46.699,152,15.035,57.7783,152.2506,-152.2506,yes,.,y,y,y,y,n,8:47
6,6,2024,546,Eelgrass North,Cook,no,10:33,7.4,31.3,.,57,46.889,152,14.893,57.7815,152.2482,-152.2482,yes,.,n,n,n,y,y,8:47
7,3,2024,547,Kilu-6,Kiliuda,no,6:10,9.3,30.1,.,57,19.3375,152,54.7476,57.3223,152.9125,-152.9125,yes,.,n,y,n,y,y,7:07
7,3,2024,548,Kilu-5,Kiliuda,no,6:45,9.2,31,.,57,19.3523,152,54.6179,57.3225,152.9103,-152.9103,yes,.,n,y,n,y,y,7:07
7,3,2024,549,Kilu-3,Kiliuda,no,7:48,10.3,27.4,.,57,19.5091,152,54.343,57.3252,152.9057,-152.9057,yes,.,y,y,n,n,y,7:07
7,3,2024,550,Kilu-1,Kiliuda,no,8:16,10.2,27.4,.,57,19.2876,152,54.1097,57.3215,152.9018,-152.9018,yes,.,n,y,n,n,y,7:07
7,3,2024,551,Kilu-4,Kiliuda,no,8:42,9.9,29.4,.,57,19.6488,152,53.8661,57.3275,152.8978,-152.8978,yes,.,n,y,y,y,y,7:07
7,5,2024,552,Kai-3,Kaiugnak,no,7:00,11.1,29.6,.,57,3.2173,153,39.187,57.0536,153.6531,-153.6531,yes,.,y,y,n,y,y,8:28
7,5,2024,553,Kai-6,Kaiugnak,no,7:37,11.1,29.3,.,57,3.3362,153,39.0405,57.0556,153.6507,-153.6507,yes,.,n,y,n,y,n,8:28
7,5,2024,554,Kai-7,Kaiugnak,no,8:04,11.4,29.4,.,57,3.43,153,38.082,57.0572,153.6347,-153.6347,yes,.,n,y,n,n,y,8:28
7,5,2024,555,Kai-4,Kaiugnak,no,8:54,9.6,31.3,.,57,4.2405,153,40.4772,57.0707,153.6746,-153.6746,yes,.,y,y,n,y,n,8:28
7,5,2024,556,Kai-2,Kaiugnak,no,9:25,9.5,31.4,.,57,3.4346,153,42.1833,57.0572,153.7031,-153.7031,yes,.,y,y,n,y,n,8:28
7,5,2024,557,Kai-1,Kaiugnak,no,10:00,9.4,31.5,.,57,3.6394,153,42.3317,57.0607,153.7055,-153.7055,yes,.,n,n,n,y,y,8:28
7,7,2024,558,RR-3,Rodman Reach,no,9:45,10.5,30.9,.,56,52.7126,154,14.7734,56.8785,154.2462,-154.2462,yes,.,y,y,n,y,y,10:00
7,7,2024,559,RR-4,Rodman Reach,no,10:23,10.7,31.4,.,56,52.682,154,15.5376,56.878,154.259,-154.259,yes,.,y,y,n,y,n,10:00
7,7,2024,560,RR-1,Rodman Reach,no,11:10,10.2,31.5,.,56,52.9417,154,15.2546,56.8824,154.2542,-154.2542,yes,.,y,y,n,y,y,10:00
7,9,2024,561,AG-1,Agripina,no,9:48,9.5,28,.,57,6.2472,156,28.5906,57.1041,156.4765,-156.4765,yes,.,y,n,y,y,y,11:40
7,9,2024,562,AG-2,Agripina,no,10:20,7.9,7.5,.,57,6.2752,156,28.2934,57.1046,156.4716,-156.4716,yes,.,y,y,y,y,n,11:40
7,9,2024,563,AG-5,Agripina,no,10:52,9.5,22.5,.,57,6.2917,156,27.5079,57.1049,156.4585,-156.4585,yes,.,y,y,y,y,n,11:40
7,9,2024,564,AG-3,Agripina,no,11:18,9.5,25.9,.,57,6.4236,156,27.3861,57.1071,156.4564,-156.4564,yes,.,y,y,n,y,n,11:40
7,9,2024,565,AG-4,Agripina,no,12:48,9.6,28.8,.,57,6.5572,156,27.614,57.1093,156.4602,-156.4602,yes,.,y,n,y,y,n,11:40
7,9,2024,566,AG-6,Agripina,no,12:42,10.3,8.8,.,57,6.7915,156,28.7612,57.1132,156.4794,-156.4794,yes,.,y,y,n,y,y,11:40
7,10,2024,567,PW-1,Port Wrangell,no,11:15,9.1,24.1,.,57,2.9571,156,36.6969,57.0493,156.6116,-156.6116,yes,.,y,n,y,y,n,12:12
7,10,2024,568,PW-4,Port Wrangell,no,12:04,9.5,26.3,.,57,3.5275,156,37.3497,57.0588,156.6225,-156.6225,yes,.,y,y,y,y,n,12:12
7,16,2024,569,Sand-2,Sand Point,no,7:06,10.4,30.8,.,55,19.2032,160,31.4387,55.3201,160.524,-160.524,yes,.,y,y,y,y,y,5:50
7,16,2024,570,Sand-3,Sand Point,no,7:47,9.9,30.6,.,55,19.221,160,31.2188,55.3204,160.5203,-160.5203,yes,.,y,n,y,y,y,5:50
7,18,2024,571,Bar-5,Baralof,no,6:15,9.3,28.4,.,55,13.8221,160,32.9192,55.2304,160.5487,-160.5487,yes,.,y,y,n,y,n,7:31
7,18,2024,572,Bar-4,Baralof,no,7:00,8.9,26.8,.,55,13.7596,160,33.1027,55.2293,160.5517,-160.5517,yes,.,y,y,n,n,y,7:31
7,18,2024,573,Bar-3,Baralof,no,7:45,9.6,29.2,.,55,13.7583,160,33.7424,55.2293,160.5624,-160.5624,yes,.,y,y,n,y,y,7:31
7,18,2024,574,Bar-2,Baralof,no,8:36,9.3,26.3,.,55,13.7617,160,33.8786,55.2294,160.5646,-160.5646,yes,.,y,y,y,y,y,7:31
7,18,2024,575,Bar-1,Baralof,no,9:17,10.3,27.4,.,55,13.8489,160,34.0829,55.2308,160.568,-160.568,yes,.,n,y,n,n,y,7:31
7,20,2024,576,Fal-1,Falmouth,no,7:35,11.1,30.8,.,55,4.0161,160,7.495,55.0669,160.1249,-160.1249,yes,.,y,y,n,y,n,8:54
7,20,2024,577,Fal-5,Falmouth,no,8:14,11,30.7,.,55,4.1387,160,7.7689,55.069,160.1295,-160.1295,yes,.,n,y,n,y,n,8:54
7,20,2024,578,Fal-3,Falmouth,no,8:40,11.3,29.4,.,55,4.116,160,6.7702,55.0686,160.1128,-160.1128,yes,.,y,y,n,y,y,8:54
7,20,2024,579,Fal-4,Falmouth,no,9:22,11.4,29.2,.,55,4.1672,160,6.8425,55.0695,160.114,-160.114,yes,.,y,n,n,y,y,8:54
7,20,2024,580,Fal-2,Falmouth,no,9:54,11.3,30.4,.,55,3.8286,160,7.038,55.0638,160.1173,-160.1173,yes,.,n,n,n,y,n,8:54
7,20,2024,581,Fal-2,Falmouth,no,10:38,11.3,30.4,.,55,3.8363,160,6.982,55.0639,160.1164,-160.1164,no,.,n,n,n,y,n,8:54
7,21,2024,582,BB-7,Balboa,no,9:38,10.8,28.8,.,55,35.0862,160,36.893,55.5848,160.6149,-160.6149,yes,.,n,n,n,y,y,9:36
7,21,2024,583,BB-4,Balboa,no,10:45,11,28,.,55,34.6539,160,36.8332,55.5776,160.6139,-160.6139,yes,.,y,n,y,y,y,9:36
7,21,2024,584,BB-3,Balboa,no,11:14,10.9,30.6,.,55,34.6575,160,35.9236,55.5776,160.5987,-160.5987,yes,.,n,y,n,y,n,9:36
7,21,2024,585,BB-2,Balboa,no,11:34,11.2,30.6,.,55,34.6816,160,35.7593,55.578,160.596,-160.596,yes,.,n,y,n,y,y,9:36
7,23,2024,586,Fox-4,Fox,no,9:21,10.3,27,.,55,36.4892,159,37.8558,55.6082,159.6309,-159.6309,yes,.,n,y,n,y,y,10:50
7,23,2024,587,Fox-5,Fox,no,9:52,10.8,29,.,55,36.4985,159,37.9294,55.6083,159.6322,-159.6322,yes,.,y,y,n,y,y,10:50
7,23,2024,588,Fox-2,Fox,no,10:53,10.9,27.4,.,55,36.6945,159,38.4935,55.6116,159.6416,-159.6416,no,.,y,n,n,y,y,10:50
7,23,2024,589,Fox-1,Fox,no,12:10,10.9,30.5,.,55,36.9786,159,39.1856,55.6163,159.6531,-159.6531,no,.,y,n,y,n,y,10:50
7,23,2024,590,Fox-1,Fox,no,12:21,10.9,30.5,.,55,36.9677,159,39.1689,55.6161,159.6528,-159.6528,yes,.,y,n,y,n,y,10:50
7,23,2024,591,Fox-3,Fox,no,12:56,11,30,.,55,36.5842,159,38.3224,55.6097,159.6387,-159.6387,yes,.,y,n,n,n,y,10:50
7,26,2024,592,Mit-4,Mitrofania,no,11:04,12.4,30.3,.,55,58.9195,158,42.7007,55.982,158.7117,-158.7117,yes,.,n,y,n,n,y,12:52
7,26,2024,593,Mit-5,Mitrofania,no,11:41,13.1,26.2,.,55,58.8608,158,41.884,55.981,158.6981,-158.6981,yes,.,n,y,n,n,y,12:52
7,26,2024,594,Mit-6,Mitrofania,no,12:24,13.6,29.8,.,55,58.7283,158,42.2442,55.9788,158.7041,-158.7041,yes,.,n,y,n,n,y,12:52
7,26,2024,595,Mit-3,Mitrofania,no,13:04,13.4,29.9,.,55,58.7267,158,42.8077,55.9788,158.7135,-158.7135,yes,.,y,y,n,y,y,12:52
7,26,2024,596,Mit-2,Mitrofania,no,13:52,13.4,30,.,55,58.8035,158,42.7986,55.9801,158.7133,-158.7133,yes,.,n,y,n,y,y,12:52
7,26,2024,597,Mit-1,Mitrofania,no,14:21,13,29.4,.,55,58.6838,158,42.9082,55.9781,158.7151,-158.7151,yes,.,y,y,n,y,y,12:52
7,30,2024,598,Jap-1,Japanese,no,6:05,12.1,30.4,.,56,57.1886,153,41.1188,56.9531,153.6853,-153.6853,yes,.,n,y,y,n,y,4:53
7,30,2024,599,Jap-4,Japanese,no,6:52,11.7,31.2,.,56,57.5433,153,41.4072,56.9591,153.6901,-153.6901,yes,.,n,y,n,y,y,4:53
7,30,2024,600,Jap-5,Japanese,no,7:18,11.9,29.8,.,56,58.0654,153,40.9287,56.9678,153.6821,-153.6821,yes,.,y,y,y,n,y,4:53
7,31,2024,601,Jap-3,Japanese,no,6:07,8.6,31.7,.,56,57.0601,153,41.1028,56.951,153.685,-153.685,yes,.,n,y,y,n,y,6:04
7,31,2024,602,Jap-7,Japanese,no,6:42,9.5,30.8,.,56,56.7621,153,41.0346,56.946,153.6839,-153.6839,yes,.,n,y,n,y,y,6:04
7,31,2024,603,Jap-2,Japanese,no,7:14,9.3,31.6,.,56,56.887,153,40.887,56.9481,153.6815,-153.6815,yes,.,y,y,y,y,y,6:04
7,31,2024,604,Jap-6,Japanese,no,7:38,9.2,31.6,.,56,57.1596,153,40.756,56.9527,153.6793,-153.6793,yes,.,y,y,y,y,y,6:04
6,13,2025,614,Laminaria South,Cook,no,8:42,8.8,31.5,.,57,46.2030,152,16.6180,57.7701,152.2770,-152.2769667,yes,.,y,y,n,y,y,10:19
6,13,2025,615,Eelgrass South,Cook,yes,9:31,8.9,31.5,.,57,46.1230,152,16.4460,57.7687,152.2741,-152.2741,yes,.,n,y,n,n,y,10:19
6,13,2025,616,Eelgrass West,Cook,no,10:50,10.6,31.5,155.30,57,46.7650,152,15.8142,57.7794,152.2636,-152.26357,yes,.,y,y,n,n,y,10:19
6,13,2025,617,Laminaria East,Cook,no,11:54,9.1,31.7,133.00,57,46.4880,152,15.4136,57.7748,152.2569,-152.2568933,yes,.,y,n,y,y,n,10:19
6,28,2025,618,Kilu-1,Kiliuda,no,9:31,11.1,30.3,116.70,57,19.2878,152,54.1193,57.3215,152.9020,-152.9019883,yes,.,n,y,n,n,y,11:03
6,28,2025,619,Kilu-3,Kiliuda,no,10:06,11.3,30.6,111.90,57,19.5112,152,54.3398,57.3252,152.9057,-152.9056633,yes,.,y,y,y,n,y,11:03
6,28,2025,620,Kilu-4,Kiliuda,no,10:48,10.7,31.0,113.60,57,19.6533,152,53.8846,57.3276,152.8981,-152.8980767,yes,.,n,n,y,y,y,11:03
6,28,2025,621,Kilu-6,Kiliuda,no,11:17,10.0,31.4,122.70,57,19.3342,152,56.7665,57.3222,152.9461,-152.9461083,yes,.,n,y,n,y,y,11:03
6,28,2025,622,Kilu-5,Kiliuda,no,11:49,10.0,31.5,129.70,57,19.3514,152,54.6086,57.3225,152.9101,-152.9101433,yes,.,n,y,n,y,y,11:03
6,28,2025,623,Kilu-2,Kiliuda,no,12:39,11.9,30.3,125.80,57,19.3929,152,53.9696,57.3232,152.8995,-152.8994933,yes,.,y,y,y,y,y,11:03
6,30,2025,624,Kai-3,Kaiugnak,yes,10:40,13.0,29.4,117.90,57,3.2164,153,39.1560,57.0536,153.6526,-153.6526,yes,.,n,y,n,y,y,12:21
6,30,2025,625,Kai-6,Kaiugnak,yes,11:13,13.2,29.7,121.30,57,3.3499,153,39.0228,57.0558,153.6504,-153.65038,yes,.,y,y,y,y,n,12:21
6,30,2025,626,Kai-7,Kaiugnak,no,11:49,12.9,27.9,118.30,57,3.4259,153,38.0869,57.0571,153.6348,-153.6347817,yes,.,n,y,n,y,y,12:21
6,30,2025,627,Kai-4,Kaiugnak,no,12:40,13.4,28.4,120.30,57,4.2434,153,40.4828,57.0707,153.6747,-153.6747133,yes,.,y,y,n,y,y,12:21
6,30,2025,628,Kai-1,Kaiugnak,no,13:15,14.6,29.4,129.00,57,3.6394,153,42.3317,57.0607,153.7055,-153.7055283,yes,.,n,y,y,y,y,12:21
6,30,2025,629,Kai-2,Kaiugnak,no,14:05,14.6,29.3,138.10,57,3.4346,153,42.1833,57.0572,153.7031,-153.703055,yes,.,y,y,n,y,y,12:21
7,1,2025,630,Jap-5,Japanese,no,11:16,14.1,26.5,105.90,56,58.0654,153,40.9287,56.9678,153.6821,-153.682145,yes,.,n,y,y,n,y,12:59
7,1,2025,631,Jap-1,Japanese,no,11:53,12.4,30.4,119.20,56,57.1886,153,41.1188,56.9531,153.6853,-153.6853133,yes,.,n,y,y,n,y,12:59
7,1,2025,632,Jap-6,Japanese,no,12:27,12.6,29.8,117.20,56,57.1596,153,40.7560,56.9527,153.6793,-153.6792667,yes,.,y,y,y,y,y,12:59
7,1,2025,633,Jap-2,Japanese,no,13:01,12.0,30.2,114.60,56,56.8870,153,40.8870,56.9481,153.6815,-153.68145,yes,.,y,n,n,y,y,12:59
7,1,2025,634,Jap-7,Japanese,no,13:29,11.9,30.3,116.80,56,56.7621,153,41.0346,56.9460,153.6839,-153.68391,yes,.,y,y,n,n,y,12:59
7,1,2025,635,Jap-3,Japanese,no,14:02,12.9,28.7,113.80,56,57.0601,153,41.1028,56.9510,153.6850,-153.6850467,yes,.,n,y,n,n,y,12:59
7,1,2025,636,Jap-4,Japanese,no,14:34,13.2,28.6,110.80,56,57.5433,153,41.4072,56.9591,153.6901,-153.69012,yes,.,n,y,y,y,y,12:59
7,6,2025,637,Bar-4,Baralof,no,6:37,9.3,28.9,104.90,55,13.7571,160,33.1010,55.2293,160.5517,-160.5516833,yes,.,y,n,y,y,y,6:47
7,6,2025,638,Bar-5,Baralof,no,7:26,9.1,29.1,105.20,55,13.8202,160,32.9070,55.2303,160.5485,-160.54845,yes,.,y,n,y,y,y,6:47
7,6,2025,639,Bar-3,Baralof,no,7:53,9.6,30.6,110.10,55,13.7520,160,33.7354,55.2292,160.5623,-160.5622567,yes,.,y,n,n,y,y,6:47
7,6,2025,640,Bar-2,Baralof,no,8:21,9.4,30.5,99.80,55,13.7578,160,33.8781,55.2293,160.5646,-160.564635,yes,.,y,n,y,y,y,6:47
7,6,2025,641,Bar-1,Baralof,no,8:49,9.4,30.8,105.70,55,13.8527,160,34.1046,55.2309,160.5684,-160.56841,yes,sand,n,y,y,n,n,6:47
7,7,2025,642,Sand-2,Sand Point,no,8:50,9.5,30.6,100.20,55,19.2048,160,31.4583,55.3201,160.5243,-160.524305,yes,sea urchins,y,n,y,y,n,7:32
7,7,2025,643,Sand-3,Sand Point,no,9:18,10.0,30.7,111.50,55,19.2219,160,31.2113,55.3204,160.5202,-160.5201883,yes,.,y,y,y,n,n,7:32
7,8,2025,644,BB-2,Balboa,no,7:41,10.5,28.2,102.20,55,34.6938,160,35.7225,55.5782,160.5954,-160.595375,yes,.,n,y,n,y,n,8:13
7,8,2025,645,BB-3,Balboa,no,8:21,10.7,28.7,109.60,55,34.6601,160,35.8800,55.5777,160.5980,-160.598,yes,.,n,y,n,y,y,8:13
7,8,2025,646,BB-4,Balboa,no,8:57,10.5,28.4,110.10,55,34.6539,160,36.8332,55.5776,160.6139,-160.6138867,yes,.,y,n,n,y,y,8:13
7,8,2025,647,BB-7,Balboa,no,9:33,11.2,25.4,123.60,55,35.0800,160,36.8711,55.5847,160.6145,-160.6145183,yes,.,y,y,n,y,y,8:13
7,10,2025,648,Fal-5,Falmouth,no,8:58,10.5,30.0,107.60,55,4.1292,160,7.7670,55.0688,160.1295,-160.12945,yes,.,y,y,n,y,n,9:26
7,10,2025,649,Fal-1,Falmouth,no,9:22,10.5,29.1,109.00,55,4.0105,160,7.5976,55.0668,160.1266,-160.1266267,yes,.,y,y,y,y,n,9:26
7,10,2025,650,Fal-3,Falmouth,no,9:51,10.6,28.4,115.60,55,4.1126,160,6.7584,55.0685,160.1126,-160.11264,yes,.,y,y,n,y,n,9:26
7,10,2025,651,Fal-4,Falmouth,no,10:15,10.7,28.2,117.00,55,4.1713,160,6.8343,55.0695,160.1139,-160.113905,yes,.,y,y,n,y,n,9:26
7,10,2025,652,Fal-2,Falmouth,no,10:43,10.7,28.6,110.60,55,3.8207,160,7.0176,55.0637,160.1170,-160.11696,yes,sand,n,n,y,n,n,9:26
7,13,2025,653,RR-4,Rodman Reach,no,9:52,11.7,30.2,106.10,56,52.6842,154,15.5413,56.8781,154.2590,-154.2590217,yes,.,y,y,y,y,n,10:35
7,13,2025,654,RR-3,Rodman Reach,no,10:37,11.5,30.5,104.00,56,52.7119,154,14.7845,56.8785,154.2464,-154.2464083,yes,.,y,y,n,y,y,10:35
